FIPS,STATE,date_announced,date_effective,date_lift,date_reopen,order_length,days_since_order,days_since_reopen,ann_to_eff,reopened,days_since_lifted,lifted
26013,MICHIGAN,2020-03-23,2020-03-24,2020-05-28,2020-05-07,65,121,77,1,1,56,1
26015,MICHIGAN,2020-03-23,2020-03-24,2020-05-28,2020-05-07,65,121,77,1,1,56,1
26017,MICHIGAN,2020-03-23,2020-03-24,2020-05-28,2020-05-07,65,121,77,1,1,56,1
26019,MICHIGAN,2020-03-23,2020-03-24,2020-05-28,2020-05-07,65,121,77,1,1,56,1
26021,MICHIGAN,2020-03-23,2020-03-24,2020-05-28,2020-05-07,65,121,77,1,1,56,1
26023,MICHIGAN,2020-03-23,2020-03-24,2020-05-28,2020-05-07,65,121,77,1,1,56,1
26025,MICHIGAN,2020-03-23,2020-03-24,2020-05-28,2020-05-07,65,121,77,1,1,56,1
26027,MICHIGAN,2020-03-23,2020-03-24,2020-05-28,2020-05-07,65,121,77,1,1,56,1
26029,MICHIGAN,2020-03-23,2020-03-24,2020-05-28,2020-05-07,65,121,77,1,1,56,1
26031,MICHIGAN,2020-03-23,2020-03-24,2020-05-28,2020-05-07,65,121,77,1,1,56,1
26033,MICHIGAN,2020-03-23,2020-03-24,2020-05-28,2020-05-07,65,121,77,1,1,56,1
26035,MICHIGAN,2020-03-23,2020-03-24,2020-05-28,2020-05-07,65,121,77,1,1,56,1
26037,MICHIGAN,2020-03-23,2020-03-24,2020-05-28,2020-05-07,65,121,77,1,1,56,1
26039,MICHIGAN,2020-03-23,2020-03-24,2020-05-28,2020-05-07,65,121,77,1,1,56,1
26041,MICHIGAN,2020-03-23,2020-03-24,2020-05-28,2020-05-07,65,121,77,1,1,56,1
26043,MICHIGAN,2020-03-23,2020-03-24,2020-05-28,2020-05-07,65,121,77,1,1,56,1
26045,MICHIGAN,2020-03-23,2020-03-24,2020-05-28,2020-05-07,65,121,77,1,1,56,1
26047,MICHIGAN,2020-03-23,2020-03-24,2020-05-28,2020-05-07,65,121,77,1,1,56,1
26049,MICHIGAN,2020-03-23,2020-03-24,2020-05-28,2020-05-07,65,121,77,1,1,56,1
26051,MICHIGAN,2020-03-23,2020-03-24,2020-05-28,2020-05-07,65,121,77,1,1,56,1
26053,MICHIGAN,2020-03-23,2020-03-24,2020-05-28,2020-05-07,65,121,77,1,1,56,1
26055,MICHIGAN,2020-03-23,2020-03-24,2020-05-28,2020-05-07,65,121,77,1,1,56,1
26057,MICHIGAN,2020-03-23,2020-03-24,2020-05-28,2020-05-07,65,121,77,1,1,56,1
26059,MICHIGAN,2020-03-23,2020-03-24,2020-05-28,2020-05-07,65,121,77,1,1,56,1
26061,MICHIGAN,2020-03-23,2020-03-24,2020-05-28,2020-05-07,65,121,77,1,1,56,1
26063,MICHIGAN,2020-03-23,2020-03-24,2020-05-28,2020-05-07,65,121,77,1,1,56,1
26065,MICHIGAN,2020-03-23,2020-03-24,2020-05-28,2020-05-07,65,121,77,1,1,56,1
26067,MICHIGAN,2020-03-23,2020-03-24,2020-05-28,2020-05-07,65,121,77,1,1,56,1
26069,MICHIGAN,2020-03-23,2020-03-24,2020-05-28,2020-05-07,65,121,77,1,1,56,1
26071,MICHIGAN,2020-03-23,2020-03-24,2020-05-28,2020-05-07,65,121,77,1,1,56,1
26073,MICHIGAN,2020-03-23,2020-03-24,2020-05-28,2020-05-07,65,121,77,1,1,56,1
26075,MICHIGAN,2020-03-23,2020-03-24,2020-05-28,2020-05-07,65,121,77,1,1,56,1
26077,MICHIGAN,2020-03-23,2020-03-24,2020-05-28,2020-05-07,65,121,77,1,1,56,1
26079,MICHIGAN,2020-03-23,2020-03-24,2020-05-28,2020-05-07,65,121,77,1,1,56,1
26081,MICHIGAN,2020-03-23,2020-03-24,2020-05-28,2020-05-07,65,121,77,1,1,56,1
26083,MICHIGAN,2020-03-23,2020-03-24,2020-05-28,2020-05-07,65,121,77,1,1,56,1
26085,MICHIGAN,2020-03-23,2020-03-24,2020-05-28,2020-05-07,65,121,77,1,1,56,1
26087,MICHIGAN,2020-03-23,2020-03-24,2020-05-28,2020-05-07,65,121,77,1,1,56,1
26089,MICHIGAN,2020-03-23,2020-03-24,2020-05-28,2020-05-07,65,121,77,1,1,56,1
26091,MICHIGAN,2020-03-23,2020-03-24,2020-05-28,2020-05-07,65,121,77,1,1,56,1
26093,MICHIGAN,2020-03-23,2020-03-24,2020-05-28,2020-05-07,65,121,77,1,1,56,1
26095,MICHIGAN,2020-03-23,2020-03-24,2020-05-28,2020-05-07,65,121,77,1,1,56,1
26097,MICHIGAN,2020-03-23,2020-03-24,2020-05-28,2020-05-07,65,121,77,1,1,56,1
26099,MICHIGAN,2020-03-23,2020-03-24,2020-05-28,2020-05-07,65,121,77,1,1,56,1
26101,MICHIGAN,2020-03-23,2020-03-24,2020-05-28,2020-05-07,65,121,77,1,1,56,1
26103,MICHIGAN,2020-03-23,2020-03-24,2020-05-28,2020-05-07,65,121,77,1,1,56,1
26105,MICHIGAN,2020-03-23,2020-03-24,2020-05-28,2020-05-07,65,121,77,1,1,56,1
26107,MICHIGAN,2020-03-23,2020-03-24,2020-05-28,2020-05-07,65,121,77,1,1,56,1
26109,MICHIGAN,2020-03-23,2020-03-24,2020-05-28,2020-05-07,65,121,77,1,1,56,1
26111,MICHIGAN,2020-03-23,2020-03-24,2020-05-28,2020-05-07,65,121,77,1,1,56,1
26113,MICHIGAN,2020-03-23,2020-03-24,2020-05-28,2020-05-07,65,121,77,1,1,56,1
26115,MICHIGAN,2020-03-23,2020-03-24,2020-05-28,2020-05-07,65,121,77,1,1,56,1
26117,MICHIGAN,2020-03-23,2020-03-24,2020-05-28,2020-05-07,65,121,77,1,1,56,1
26119,MICHIGAN,2020-03-23,2020-03-24,2020-05-28,2020-05-07,65,121,77,1,1,56,1
26121,MICHIGAN,2020-03-23,2020-03-24,2020-05-28,2020-05-07,65,121,77,1,1,56,1
26123,MICHIGAN,2020-03-23,2020-03-24,2020-05-28,2020-05-07,65,121,77,1,1,56,1
26125,MICHIGAN,2020-03-23,2020-03-24,2020-05-28,2020-05-07,65,121,77,1,1,56,1
26127,MICHIGAN,2020-03-23,2020-03-24,2020-05-28,2020-05-07,65,121,77,1,1,56,1
26129,MICHIGAN,2020-03-23,2020-03-24,2020-05-28,2020-05-07,65,121,77,1,1,56,1
26131,MICHIGAN,2020-03-23,2020-03-24,2020-05-28,2020-05-07,65,121,77,1,1,56,1
26133,MICHIGAN,2020-03-23,2020-03-24,2020-05-28,2020-05-07,65,121,77,1,1,56,1
26135,MICHIGAN,2020-03-23,2020-03-24,2020-05-28,2020-05-07,65,121,77,1,1,56,1
26137,MICHIGAN,2020-03-23,2020-03-24,2020-05-28,2020-05-07,65,121,77,1,1,56,1
26139,MICHIGAN,2020-03-23,2020-03-24,2020-05-28,2020-05-07,65,121,77,1,1,56,1
26141,MICHIGAN,2020-03-23,2020-03-24,2020-05-28,2020-05-07,65,121,77,1,1,56,1
26143,MICHIGAN,2020-03-23,2020-03-24,2020-05-28,2020-05-07,65,121,77,1,1,56,1
26145,MICHIGAN,2020-03-23,2020-03-24,2020-05-28,2020-05-07,65,121,77,1,1,56,1
26147,MICHIGAN,2020-03-23,2020-03-24,2020-05-28,2020-05-07,65,121,77,1,1,56,1
26149,MICHIGAN,2020-03-23,2020-03-24,2020-05-28,2020-05-07,65,121,77,1,1,56,1
26151,MICHIGAN,2020-03-23,2020-03-24,2020-05-28,2020-05-07,65,121,77,1,1,56,1
26153,MICHIGAN,2020-03-23,2020-03-24,2020-05-28,2020-05-07,65,121,77,1,1,56,1
26155,MICHIGAN,2020-03-23,2020-03-24,2020-05-28,2020-05-07,65,121,77,1,1,56,1
26157,MICHIGAN,2020-03-23,2020-03-24,2020-05-28,2020-05-07,65,121,77,1,1,56,1
26159,MICHIGAN,2020-03-23,2020-03-24,2020-05-28,2020-05-07,65,121,77,1,1,56,1
26161,MICHIGAN,2020-03-23,2020-03-24,2020-05-28,2020-05-07,65,121,77,1,1,56,1
26163,MICHIGAN,2020-03-23,2020-03-24,2020-05-28,2020-05-07,65,121,77,1,1,56,1
26165,MICHIGAN,2020-03-23,2020-03-24,2020-05-28,2020-05-07,65,121,77,1,1,56,1
27001,MINNESOTA,2020-03-25,2020-03-27,2020-05-18,2020-04-27,52,118,87,2,1,66,1
27003,MINNESOTA,2020-03-25,2020-03-27,2020-05-18,2020-04-27,52,118,87,2,1,66,1
27005,MINNESOTA,2020-03-25,2020-03-27,2020-05-18,2020-04-27,52,118,87,2,1,66,1
27007,MINNESOTA,2020-03-25,2020-03-27,2020-05-18,2020-04-27,52,118,87,2,1,66,1
27009,MINNESOTA,2020-03-25,2020-03-27,2020-05-18,2020-04-27,52,118,87,2,1,66,1
27011,MINNESOTA,2020-03-25,2020-03-27,2020-05-18,2020-04-27,52,118,87,2,1,66,1
27013,MINNESOTA,2020-03-25,2020-03-27,2020-05-18,2020-04-27,52,118,87,2,1,66,1
27015,MINNESOTA,2020-03-25,2020-03-27,2020-05-18,2020-04-27,52,118,87,2,1,66,1
27017,MINNESOTA,2020-03-25,2020-03-27,2020-05-18,2020-04-27,52,118,87,2,1,66,1
27019,MINNESOTA,2020-03-25,2020-03-27,2020-05-18,2020-04-27,52,118,87,2,1,66,1
27021,MINNESOTA,2020-03-25,2020-03-27,2020-05-18,2020-04-27,52,118,87,2,1,66,1
27023,MINNESOTA,2020-03-25,2020-03-27,2020-05-18,2020-04-27,52,118,87,2,1,66,1
27025,MINNESOTA,2020-03-25,2020-03-27,2020-05-18,2020-04-27,52,118,87,2,1,66,1
27027,MINNESOTA,2020-03-25,2020-03-27,2020-05-18,2020-04-27,52,118,87,2,1,66,1
27029,MINNESOTA,2020-03-25,2020-03-27,2020-05-18,2020-04-27,52,118,87,2,1,66,1
27031,MINNESOTA,2020-03-25,2020-03-27,2020-05-18,2020-04-27,52,118,87,2,1,66,1
27033,MINNESOTA,2020-03-25,2020-03-27,2020-05-18,2020-04-27,52,118,87,2,1,66,1
27035,MINNESOTA,2020-03-25,2020-03-27,2020-05-18,2020-04-27,52,118,87,2,1,66,1
27037,MINNESOTA,2020-03-25,2020-03-27,2020-05-18,2020-04-27,52,118,87,2,1,66,1
27039,MINNESOTA,2020-03-25,2020-03-27,2020-05-18,2020-04-27,52,118,87,2,1,66,1
27041,MINNESOTA,2020-03-25,2020-03-27,2020-05-18,2020-04-27,52,118,87,2,1,66,1
27043,MINNESOTA,2020-03-25,2020-03-27,2020-05-18,2020-04-27,52,118,87,2,1,66,1
27045,MINNESOTA,2020-03-25,2020-03-27,2020-05-18,2020-04-27,52,118,87,2,1,66,1
27047,MINNESOTA,2020-03-25,2020-03-27,2020-05-18,2020-04-27,52,118,87,2,1,66,1
27049,MINNESOTA,2020-03-25,2020-03-27,2020-05-18,2020-04-27,52,118,87,2,1,66,1
27051,MINNESOTA,2020-03-25,2020-03-27,2020-05-18,2020-04-27,52,118,87,2,1,66,1
27053,MINNESOTA,2020-03-25,2020-03-27,2020-05-18,2020-04-27,52,118,87,2,1,66,1
27055,MINNESOTA,2020-03-25,2020-03-27,2020-05-18,2020-04-27,52,118,87,2,1,66,1
27057,MINNESOTA,2020-03-25,2020-03-27,2020-05-18,2020-04-27,52,118,87,2,1,66,1
27059,MINNESOTA,2020-03-25,2020-03-27,2020-05-18,2020-04-27,52,118,87,2,1,66,1
27061,MINNESOTA,2020-03-25,2020-03-27,2020-05-18,2020-04-27,52,118,87,2,1,66,1
27063,MINNESOTA,2020-03-25,2020-03-27,2020-05-18,2020-04-27,52,118,87,2,1,66,1
27065,MINNESOTA,2020-03-25,2020-03-27,2020-05-18,2020-04-27,52,118,87,2,1,66,1
27067,MINNESOTA,2020-03-25,2020-03-27,2020-05-18,2020-04-27,52,118,87,2,1,66,1
27069,MINNESOTA,2020-03-25,2020-03-27,2020-05-18,2020-04-27,52,118,87,2,1,66,1
27071,MINNESOTA,2020-03-25,2020-03-27,2020-05-18,2020-04-27,52,118,87,2,1,66,1
27073,MINNESOTA,2020-03-25,2020-03-27,2020-05-18,2020-04-27,52,118,87,2,1,66,1
27075,MINNESOTA,2020-03-25,2020-03-27,2020-05-18,2020-04-27,52,118,87,2,1,66,1
27077,MINNESOTA,2020-03-25,2020-03-27,2020-05-18,2020-04-27,52,118,87,2,1,66,1
27079,MINNESOTA,2020-03-25,2020-03-27,2020-05-18,2020-04-27,52,118,87,2,1,66,1
27081,MINNESOTA,2020-03-25,2020-03-27,2020-05-18,2020-04-27,52,118,87,2,1,66,1
27083,MINNESOTA,2020-03-25,2020-03-27,2020-05-18,2020-04-27,52,118,87,2,1,66,1
27085,MINNESOTA,2020-03-25,2020-03-27,2020-05-18,2020-04-27,52,118,87,2,1,66,1
27087,MINNESOTA,2020-03-25,2020-03-27,2020-05-18,2020-04-27,52,118,87,2,1,66,1
27089,MINNESOTA,2020-03-25,2020-03-27,2020-05-18,2020-04-27,52,118,87,2,1,66,1
27091,MINNESOTA,2020-03-25,2020-03-27,2020-05-18,2020-04-27,52,118,87,2,1,66,1
27093,MINNESOTA,2020-03-25,2020-03-27,2020-05-18,2020-04-27,52,118,87,2,1,66,1
27095,MINNESOTA,2020-03-25,2020-03-27,2020-05-18,2020-04-27,52,118,87,2,1,66,1
27097,MINNESOTA,2020-03-25,2020-03-27,2020-05-18,2020-04-27,52,118,87,2,1,66,1
27099,MINNESOTA,2020-03-25,2020-03-27,2020-05-18,2020-04-27,52,118,87,2,1,66,1
27101,MINNESOTA,2020-03-25,2020-03-27,2020-05-18,2020-04-27,52,118,87,2,1,66,1
27103,MINNESOTA,2020-03-25,2020-03-27,2020-05-18,2020-04-27,52,118,87,2,1,66,1
27105,MINNESOTA,2020-03-25,2020-03-27,2020-05-18,2020-04-27,52,118,87,2,1,66,1
27107,MINNESOTA,2020-03-25,2020-03-27,2020-05-18,2020-04-27,52,118,87,2,1,66,1
27109,MINNESOTA,2020-03-25,2020-03-27,2020-05-18,2020-04-27,52,118,87,2,1,66,1
27111,MINNESOTA,2020-03-25,2020-03-27,2020-05-18,2020-04-27,52,118,87,2,1,66,1
27113,MINNESOTA,2020-03-25,2020-03-27,2020-05-18,2020-04-27,52,118,87,2,1,66,1
27115,MINNESOTA,2020-03-25,2020-03-27,2020-05-18,2020-04-27,52,118,87,2,1,66,1
27117,MINNESOTA,2020-03-25,2020-03-27,2020-05-18,2020-04-27,52,118,87,2,1,66,1
27119,MINNESOTA,2020-03-25,2020-03-27,2020-05-18,2020-04-27,52,118,87,2,1,66,1
27121,MINNESOTA,2020-03-25,2020-03-27,2020-05-18,2020-04-27,52,118,87,2,1,66,1
27123,MINNESOTA,2020-03-25,2020-03-27,2020-05-18,2020-04-27,52,118,87,2,1,66,1
27125,MINNESOTA,2020-03-25,2020-03-27,2020-05-18,2020-04-27,52,118,87,2,1,66,1
27127,MINNESOTA,2020-03-25,2020-03-27,2020-05-18,2020-04-27,52,118,87,2,1,66,1
27129,MINNESOTA,2020-03-25,2020-03-27,2020-05-18,2020-04-27,52,118,87,2,1,66,1
27131,MINNESOTA,2020-03-25,2020-03-27,2020-05-18,2020-04-27,52,118,87,2,1,66,1
27133,MINNESOTA,2020-03-25,2020-03-27,2020-05-18,2020-04-27,52,118,87,2,1,66,1
27135,MINNESOTA,2020-03-25,2020-03-27,2020-05-18,2020-04-27,52,118,87,2,1,66,1
27137,MINNESOTA,2020-03-25,2020-03-27,2020-05-18,2020-04-27,52,118,87,2,1,66,1
27139,MINNESOTA,2020-03-25,2020-03-27,2020-05-18,2020-04-27,52,118,87,2,1,66,1
27141,MINNESOTA,2020-03-25,2020-03-27,2020-05-18,2020-04-27,52,118,87,2,1,66,1
27143,MINNESOTA,2020-03-25,2020-03-27,2020-05-18,2020-04-27,52,118,87,2,1,66,1
27145,MINNESOTA,2020-03-25,2020-03-27,2020-05-18,2020-04-27,52,118,87,2,1,66,1
27147,MINNESOTA,2020-03-25,2020-03-27,2020-05-18,2020-04-27,52,118,87,2,1,66,1
27149,MINNESOTA,2020-03-25,2020-03-27,2020-05-18,2020-04-27,52,118,87,2,1,66,1
27151,MINNESOTA,2020-03-25,2020-03-27,2020-05-18,2020-04-27,52,118,87,2,1,66,1
27153,MINNESOTA,2020-03-25,2020-03-27,2020-05-18,2020-04-27,52,118,87,2,1,66,1
27155,MINNESOTA,2020-03-25,2020-03-27,2020-05-18,2020-04-27,52,118,87,2,1,66,1
27157,MINNESOTA,2020-03-25,2020-03-27,2020-05-18,2020-04-27,52,118,87,2,1,66,1
27159,MINNESOTA,2020-03-25,2020-03-27,2020-05-18,2020-04-27,52,118,87,2,1,66,1
27161,MINNESOTA,2020-03-25,2020-03-27,2020-05-18,2020-04-27,52,118,87,2,1,66,1
27163,MINNESOTA,2020-03-25,2020-03-27,2020-05-18,2020-04-27,52,118,87,2,1,66,1
27165,MINNESOTA,2020-03-25,2020-03-27,2020-05-18,2020-04-27,52,118,87,2,1,66,1
27167,MINNESOTA,2020-03-25,2020-03-27,2020-05-18,2020-04-27,52,118,87,2,1,66,1
27169,MINNESOTA,2020-03-25,2020-03-27,2020-05-18,2020-04-27,52,118,87,2,1,66,1
27171,MINNESOTA,2020-03-25,2020-03-27,2020-05-18,2020-04-27,52,118,87,2,1,66,1
27173,MINNESOTA,2020-03-25,2020-03-27,2020-05-18,2020-04-27,52,118,87,2,1,66,1
28001,MISSISSIPPI,2020-03-31,2020-04-03,2020-04-27,2020-04-27,24,111,87,3,1,87,1
28003,MISSISSIPPI,2020-03-31,2020-04-03,2020-04-27,2020-04-27,24,111,87,3,1,87,1
28005,MISSISSIPPI,2020-03-31,2020-04-03,2020-04-27,2020-04-27,24,111,87,3,1,87,1
28007,MISSISSIPPI,2020-03-31,2020-04-03,2020-04-27,2020-04-27,24,111,87,3,1,87,1
28009,MISSISSIPPI,2020-03-31,2020-04-03,2020-04-27,2020-04-27,24,111,87,3,1,87,1
28011,MISSISSIPPI,2020-03-31,2020-04-03,2020-04-27,2020-04-27,24,111,87,3,1,87,1
28013,MISSISSIPPI,2020-03-31,2020-04-03,2020-04-27,2020-04-27,24,111,87,3,1,87,1
28015,MISSISSIPPI,2020-03-31,2020-04-03,2020-04-27,2020-04-27,24,111,87,3,1,87,1
28017,MISSISSIPPI,2020-03-31,2020-04-03,2020-04-27,2020-04-27,24,111,87,3,1,87,1
28019,MISSISSIPPI,2020-03-31,2020-04-03,2020-04-27,2020-04-27,24,111,87,3,1,87,1
28021,MISSISSIPPI,2020-03-31,2020-04-03,2020-04-27,2020-04-27,24,111,87,3,1,87,1
28023,MISSISSIPPI,2020-03-31,2020-04-03,2020-04-27,2020-04-27,24,111,87,3,1,87,1
28025,MISSISSIPPI,2020-03-31,2020-04-03,2020-04-27,2020-04-27,24,111,87,3,1,87,1
28027,MISSISSIPPI,2020-03-31,2020-04-03,2020-04-27,2020-04-27,24,111,87,3,1,87,1
28029,MISSISSIPPI,2020-03-31,2020-04-03,2020-04-27,2020-04-27,24,111,87,3,1,87,1
28031,MISSISSIPPI,2020-03-31,2020-04-03,2020-04-27,2020-04-27,24,111,87,3,1,87,1
28033,MISSISSIPPI,2020-03-31,2020-04-03,2020-04-27,2020-04-27,24,111,87,3,1,87,1
28035,MISSISSIPPI,2020-03-31,2020-04-03,2020-04-27,2020-04-27,24,111,87,3,1,87,1
28037,MISSISSIPPI,2020-03-31,2020-04-03,2020-04-27,2020-04-27,24,111,87,3,1,87,1
28039,MISSISSIPPI,2020-03-31,2020-04-03,2020-04-27,2020-04-27,24,111,87,3,1,87,1
28041,MISSISSIPPI,2020-03-31,2020-04-03,2020-04-27,2020-04-27,24,111,87,3,1,87,1
28043,MISSISSIPPI,2020-03-31,2020-04-03,2020-04-27,2020-04-27,24,111,87,3,1,87,1
28045,MISSISSIPPI,2020-03-31,2020-04-03,2020-04-27,2020-04-27,24,111,87,3,1,87,1
28047,MISSISSIPPI,2020-03-31,2020-04-03,2020-04-27,2020-04-27,24,111,87,3,1,87,1
28049,MISSISSIPPI,2020-03-31,2020-04-03,2020-04-27,2020-04-27,24,111,87,3,1,87,1
28051,MISSISSIPPI,2020-03-31,2020-04-03,2020-04-27,2020-04-27,24,111,87,3,1,87,1
28053,MISSISSIPPI,2020-03-31,2020-04-03,2020-04-27,2020-04-27,24,111,87,3,1,87,1
28055,MISSISSIPPI,2020-03-31,2020-04-03,2020-04-27,2020-04-27,24,111,87,3,1,87,1
28057,MISSISSIPPI,2020-03-31,2020-04-03,2020-04-27,2020-04-27,24,111,87,3,1,87,1
28059,MISSISSIPPI,2020-03-31,2020-04-03,2020-04-27,2020-04-27,24,111,87,3,1,87,1
28061,MISSISSIPPI,2020-03-31,2020-04-03,2020-04-27,2020-04-27,24,111,87,3,1,87,1
28063,MISSISSIPPI,2020-03-31,2020-04-03,2020-04-27,2020-04-27,24,111,87,3,1,87,1
28065,MISSISSIPPI,2020-03-31,2020-04-03,2020-04-27,2020-04-27,24,111,87,3,1,87,1
